RowID,Date,Year,Location,IndicatorName,IndicatorValue,IndicatorID,IndicatorID_old,IndicatorTable
"Baton Rouge, LA_B25091_017E_2014",01/01/2014 12:00:00 AM,2014,"Baton Rouge, LA",Homeowner households without a mortgage paying 20 to 24.9 percent,689,B25091_017E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25091_012E_2014",01/01/2014 12:00:00 AM,2014,"Baton Rouge, LA",Homeowner households with a mortgage not computed,155,B25091_012E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25070_007E_2014",01/01/2014 12:00:00 AM,2014,"Baton Rouge, LA",Renter households paying 30 to 34.9 percent of pre-tax income on housing,3156,B25070_007E,,B25070. Gross rent as a percentage of household income in the past 12 months
"Atlanta, GA_B25070_011E_2014",01/01/2014 12:00:00 AM,2014,"Atlanta, GA",Renter households not computed,7631,B25070_011E,,B25070. Gross rent as a percentage of household income in the past 12 months
"Atlanta, GA_B25091_022E_2014",01/01/2014 12:00:00 AM,2014,"Atlanta, GA",Homeowner households without a mortgage paying more than 50 percent,1928,B25091_022E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Atlanta, GA_B25091_008E_2014",01/01/2014 12:00:00 AM,2014,"Atlanta, GA",Homeowner households with a mortgage paying 30 to 34.9 percent,3431,B25091_008E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Atlanta, GA_B25070_001E_2014",01/01/2014 12:00:00 AM,2014,"Atlanta, GA",Total renter households,105999,B25070_001E,,B25070. Gross rent as a percentage of household income in the past 12 months
"Atlanta, GA_B25091_019E_2014",01/01/2014 12:00:00 AM,2014,"Atlanta, GA",Homeowner households without a mortgage paying 30 to 34.9 percent,504,B25091_019E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Atlanta, GA_Calculation: (B25070_008E+B25070_009E+B25070_010E)/(B25070_001E-B25070_011E)_2014",01/01/2014 12:00:00 AM,2014,"Atlanta, GA",Percent of renter households paying unaffordable housing cost,44,Calculation: (B25070_008E+B25070_009E+B25070_010E)/(B25070_001E-B25070_011E),,B25070. Gross rent as a percentage of household income in the past 12 months
"Atlanta, GA_B25091_006E_2014",01/01/2014 12:00:00 AM,2014,"Atlanta, GA",Homeowner households with a mortgage paying 20 to 24.9 percent,7514,B25091_006E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Atlanta, GA_B25091_007E_2014",01/01/2014 12:00:00 AM,2014,"Atlanta, GA",Homeowner households with a mortgage paying 25 to 29.9 percent,5953,B25091_007E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Atlanta, GA_B25091_020E_2014",01/01/2014 12:00:00 AM,2014,"Atlanta, GA",Homeowner households without a mortgage paying 35 to 39.9 percent,768,B25091_020E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Atlanta, GA_B25091_014E_2014",01/01/2014 12:00:00 AM,2014,"Atlanta, GA",Homeowner households without a mortgage paying less than 10 percent,9479,B25091_014E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Atlanta, GA_B25091_009E_2014",01/01/2014 12:00:00 AM,2014,"Atlanta, GA",Homeowner households with a mortgage paying 35 to 39.9 percent,3802,B25091_009E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Atlanta, GA_B25070_010E_2014",01/01/2014 12:00:00 AM,2014,"Atlanta, GA",Renter households paying more than 50 percent of pre-tax income on housing,27100,B25070_010E,,B25070. Gross rent as a percentage of household income in the past 12 months
"Atlanta, GA_B25091_011E_2014",01/01/2014 12:00:00 AM,2014,"Atlanta, GA",Homeowner households with a mortgage paying more than 50 percent,8848,B25091_011E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Atlanta, GA_B25091_002E_2014",01/01/2014 12:00:00 AM,2014,"Atlanta, GA",Homeowner households with a mortgage,59899,B25091_002E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Atlanta, GA_B25070_003E_2014",01/01/2014 12:00:00 AM,2014,"Atlanta, GA",Renter households paying 10 to 14.9 percent of pre-tax income on housing,8095,B25070_003E,,B25070. Gross rent as a percentage of household income in the past 12 months
"Atlanta, GA_B25070_004E_2014",01/01/2014 12:00:00 AM,2014,"Atlanta, GA",Renter households paying 15 to 19.9 percent of pre-tax income on housing,10407,B25070_004E,,B25070. Gross rent as a percentage of household income in the past 12 months
"Atlanta, GA_B25091_010E_2014",01/01/2014 12:00:00 AM,2014,"Atlanta, GA",Homeowner households with a mortgage paying 40 to 49.9 percent,2860,B25091_010E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Atlanta, GA_B25091_003E_2014",01/01/2014 12:00:00 AM,2014,"Atlanta, GA",Homeowner households with a mortgage paying less than 10 percent,5220,B25091_003E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Atlanta, GA_B25070_006E_2014",01/01/2014 12:00:00 AM,2014,"Atlanta, GA",Renter households paying 25 to 29.9 percent of pre-tax income on housing,12802,B25070_006E,,B25070. Gross rent as a percentage of household income in the past 12 months
"Atlanta, GA_B25091_013E_2014",01/01/2014 12:00:00 AM,2014,"Atlanta, GA",Homeowner households without a mortgage,23533,B25091_013E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Atlanta, GA_B25070_009E_2014",01/01/2014 12:00:00 AM,2014,"Atlanta, GA",Renter households paying 40 to 49.9 percent of pre-tax income on housing,8105,B25070_009E,,B25070. Gross rent as a percentage of household income in the past 12 months
"Atlanta, GA_B25070_008E_2014",01/01/2014 12:00:00 AM,2014,"Atlanta, GA",Renter households paying 35 to 39.9 percent of pre-tax income on housing,7618,B25070_008E,,B25070. Gross rent as a percentage of household income in the past 12 months
"Atlanta, GA_B25091_015E_2014",01/01/2014 12:00:00 AM,2014,"Atlanta, GA",Homeowner households without a mortgage paying 10 to 14.9 percent,4084,B25091_015E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Atlanta, GA_Calculation: (B25091_009E+B25091_010E+B25091_011E+B25091_020E+B25091_021E+B25091_022E)/(B25091_001E-B25091_023E-B25091_012E)_2014",01/01/2014 12:00:00 AM,2014,"Atlanta, GA",Percent of homeowner households paying unaffordable housing costs,22,Calculation: (B25091_009E+B25091_010E+B25091_011E+B25091_020E+B25091_021E+B25091_022E)/(B25091_001E-B25091_023E-B25091_012E),,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Atlanta, GA_B25091_001E_2014",01/01/2014 12:00:00 AM,2014,"Atlanta, GA",Total homeowner households,83432,B25091_001E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Atlanta, GA_B25091_005E_2014",01/01/2014 12:00:00 AM,2014,"Atlanta, GA",Homeowner households with a mortgage paying 15 to 19.9 percent,11774,B25091_005E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Atlanta, GA_B25070_002E_2014",01/01/2014 12:00:00 AM,2014,"Atlanta, GA",Renter households paying less than 10 percent of pre-tax income on housing,2820,B25070_002E,,B25070. Gross rent as a percentage of household income in the past 12 months
"Atlanta, GA_B25091_004E_2014",01/01/2014 12:00:00 AM,2014,"Atlanta, GA",Homeowner households with a mortgage paying 10 to 14.9 percent,10243,B25091_004E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Atlanta, GA_B25070_005E_2014",01/01/2014 12:00:00 AM,2014,"Atlanta, GA",Renter households paying 20 to 24.9 percent of pre-tax income on housing,11457,B25070_005E,,B25070. Gross rent as a percentage of household income in the past 12 months
"Atlanta, GA_B25091_018E_2014",01/01/2014 12:00:00 AM,2014,"Atlanta, GA",Homeowner households without a mortgage paying 25 to 29.9 percent,710,B25091_018E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Atlanta, GA_B25091_021E_2014",01/01/2014 12:00:00 AM,2014,"Atlanta, GA",Homeowner households without a mortgage paying 40 to 49.9 percent,365,B25091_021E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Atlanta, GA_B25091_023E_2014",01/01/2014 12:00:00 AM,2014,"Atlanta, GA",Homeowner households without a mortgage not computed,234,B25091_023E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Atlanta, GA_B25091_016E_2014",01/01/2014 12:00:00 AM,2014,"Atlanta, GA",Homeowner households without a mortgage paying 15 to 19.9 percent,3116,B25091_016E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Atlanta, GA_B25091_017E_2014",01/01/2014 12:00:00 AM,2014,"Atlanta, GA",Homeowner households without a mortgage paying 20 to 24.9 percent,2345,B25091_017E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Atlanta, GA_B25091_012E_2014",01/01/2014 12:00:00 AM,2014,"Atlanta, GA",Homeowner households with a mortgage not computed,254,B25091_012E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Atlanta, GA_B25070_007E_2014",01/01/2014 12:00:00 AM,2014,"Atlanta, GA",Renter households paying 30 to 34.9 percent of pre-tax income on housing,9964,B25070_007E,,B25070. Gross rent as a percentage of household income in the past 12 months
"Nashville, TN_B25070_011E_2014",01/01/2014 12:00:00 AM,2014,"Nashville, TN",Renter households not computed,4545,B25070_011E,,B25070. Gross rent as a percentage of household income in the past 12 months
"Nashville, TN_B25091_022E_2014",01/01/2014 12:00:00 AM,2014,"Nashville, TN",Homeowner households without a mortgage paying more than 50 percent,2713,B25091_022E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Nashville, TN_B25091_008E_2014",01/01/2014 12:00:00 AM,2014,"Nashville, TN",Homeowner households with a mortgage paying 30 to 34.9 percent,8286,B25091_008E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Nashville, TN_B25070_001E_2014",01/01/2014 12:00:00 AM,2014,"Nashville, TN",Total renter households,122981,B25070_001E,,B25070. Gross rent as a percentage of household income in the past 12 months
"Nashville, TN_B25091_019E_2014",01/01/2014 12:00:00 AM,2014,"Nashville, TN",Homeowner households without a mortgage paying 30 to 34.9 percent,1245,B25091_019E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Nashville, TN_Calculation: (B25070_008E+B25070_009E+B25070_010E)/(B25070_001E-B25070_011E)_2014",01/01/2014 12:00:00 AM,2014,"Nashville, TN",Percent of renter households paying unaffordable housing cost,44,Calculation: (B25070_008E+B25070_009E+B25070_010E)/(B25070_001E-B25070_011E),,B25070. Gross rent as a percentage of household income in the past 12 months
"Nashville, TN_B25091_006E_2014",01/01/2014 12:00:00 AM,2014,"Nashville, TN",Homeowner households with a mortgage paying 20 to 24.9 percent,17408,B25091_006E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Nashville, TN_B25091_007E_2014",01/01/2014 12:00:00 AM,2014,"Nashville, TN",Homeowner households with a mortgage paying 25 to 29.9 percent,11106,B25091_007E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Nashville, TN_B25091_020E_2014",01/01/2014 12:00:00 AM,2014,"Nashville, TN",Homeowner households without a mortgage paying 35 to 39.9 percent,534,B25091_020E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Nashville, TN_B25091_014E_2014",01/01/2014 12:00:00 AM,2014,"Nashville, TN",Homeowner households without a mortgage paying less than 10 percent,16598,B25091_014E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Nashville, TN_B25091_009E_2014",01/01/2014 12:00:00 AM,2014,"Nashville, TN",Homeowner households with a mortgage paying 35 to 39.9 percent,5900,B25091_009E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Nashville, TN_B25070_010E_2014",01/01/2014 12:00:00 AM,2014,"Nashville, TN",Renter households paying more than 50 percent of pre-tax income on housing,29974,B25070_010E,,B25070. Gross rent as a percentage of household income in the past 12 months
"Nashville, TN_B25091_011E_2014",01/01/2014 12:00:00 AM,2014,"Nashville, TN",Homeowner households with a mortgage paying more than 50 percent,10334,B25091_011E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Nashville, TN_B25091_002E_2014",01/01/2014 12:00:00 AM,2014,"Nashville, TN",Homeowner households with a mortgage,96577,B25091_002E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Nashville, TN_B25070_003E_2014",01/01/2014 12:00:00 AM,2014,"Nashville, TN",Renter households paying 10 to 14.9 percent of pre-tax income on housing,8990,B25070_003E,,B25070. Gross rent as a percentage of household income in the past 12 months
